text,label
"wacky sandwich! damn, i love me some wacky sandwich.   backstory: someone left a lee's sandwiches menu on the kitchen counter. it could have been me; i'm really not sure. but i spotted it while making coffee, then spent the next four hours lusting after a ham, head cheese and pate bahn mi.   yes. ham, head cheese and pate. fuck you. it's delicious.  but it's also in chandler. i think. gilbert? edge of mesa? i don't really know, but what i do know is that the corner of dobson and warner requires that i cross both the 101 and the 60. both of them. in one trip. i was tired just thinking about it.   instead: arai pastry. japanese sandwiches. not the same as bahn mi, no, no at all. but it was euro-asian goodness, and that's what mattered.  spicy teriyaki chicken topped with a slice of american cheese (wha?), spicy mayo (not ""chili aoili,"" mind you -- arai is not that kind of place), jalapenos, lettuce and tomato. on a nice big wheat baguette.   spicy. random. delicious. and thanks to good ole american ethnocentrism, my stomach is more than happy to lump all asian sandwiches together under the same umbrella. hunger solved.   thanks, wacky sandwich!",1
"friendly attention and good for a breakfast stop. i had bbcto and it was enough to start the day. place does seem to have a fix sort of clients, and you will feel like eating in the kitchen of somebody for the familiarity they are welcome.",1
i love anyplace that has a good thai iced tea and songbird definitely has one.  this quiet coffe shop i located next to an art gallery and they really provide a personal touch.  they make their coffee fresh with every cup.  it's a great place to hang out with friends or take your lap top and write some yelp reviews. :),1
"came here for pizza and wings last night and the quality was way off. :(    the pizza wasn't nearly as cheesy as normal and all the cheese wasn't even 100% melted, the crust seemed different that usual too.  less doughy and fluffy and chewy and more like a thin, flavorless, store bought, pre formed crust.  (and i'm sorry, but if you run a special for a $6 12"" pepperoni pizza and the customer asks for just cheese, why not drop the price a tiny smidge, considering that you aren't having to provide any pepperoni on their pizza?  almost $23 for a small pizza, two dozen wings and one large pepsi is kinda high.)  the wings also weren't up to par this visit.  they were badly overcooked, so much so that the drumsticks had all pulled away from the bone and shriveled into little balls of overcooked cooked chicken at the end of the drumstick.  (i can't think of any other way to describe it...)  i like my wings well cooked (like chicken jerky) but last night's wings were just ridiculously overcooked.  they were also woefully skimpy on the sauce, and too boot the butter that makes up the base for my beloved long wong's mild wing sauce was kinda off too.  it tasted a tad rancid.  not enough to make me not eat the wings, but still i could tell it wasn't very fresh like it normally tastes.  it made me pretty sad.  adding to all that the damn pepsi wasn't as rich and syrupy and delicious as normal.  this time i could clearly taste the carbonated liquid underneath the pepsi syrup, and the carbonation was the dominant flavor.  they obviously changed the ratio at the fountain drink dispenser.  (wtf??)  overall this visit was extremely disappointing.  extremely.  i am a huge long wong's fan, and i live right down the street so i tend to come here a lot, but after last night's visit i am not sure when or if i'll be back...  long wong's management, heed my words.  if a die-hard regular like me is contemplating finding another wing place, you need to take a good, hard look at what you've changed and change it back.  whatever penny pinching you did with the pizzas was no bueno.  also, the stinginess on the wing sauce and the pepsi mixture was not a good move either.  those were the things that we loved about your restaurant, and would come and brave the less-than-sparkling-clean conditions at your establishment to enjoy.  if you kill the food quality by skimping on cheese, using some crappy pizza crust, being stingy with wing sauce (on wings!  the very thing you are known for!!  do not tamper with a fan favorite!) and the syrup mixture on the fountain dispenser then there is almost no way i am braving that frenetic, overcluttered, hot ass mess of dining room restaurant to come back.  normally i can ignore all that junk on the walls while i savor the delicious food, but now that the food isn't distracting me, i can hardly ignore the random junk dangling from the walls and ceiling.  i am willing to bet you that others will agree here.  you may have saved a little on the ingredients that you just cheaped out on, but it'll cost you a ton in lost repeat business over time.  penny wise, pound foolish.  please change it back!",0
"""upscale fast food""? seriously? and these other reviews...am i the only person hating on chipotle? today i went to chipotle for the first time - i actually thought it was a restaurant until now. 6.50 for a vegetarian burrito (which has no vegetables in it) is just ridiculous, and...and i don't even know. chipotle mexican grill?! seriously? i am dumbfounded that this place exists and that people eat here. i mean, there was nothing ""wrong"" with it, it is just the epitome of our generic fast food culturally void society.    wow. i seriously hate me some chipotle.",0
"whether you are going for live music and brunch on the weekends, a drink with friends or an enjoyable dinner out, st. francis has a little bit for everyone.    my indoctrination to st. francis started with happy hour and drinks with a few friends early last year.  since then, this place has become one of my favorite spots for a night out.  there are a few other places that are on my coveted list of restaurants... it is not an easy list to get onto and requires that the following criteria be met:  amazing food tremendous service clean and inviting atmosphere  st. francis is on the list of places that never fail to meet this simple, but important list.  last thursday we were in for dinner.  my wife had just arrived home from a business trip and we wanted to go out for dinner and we wanted something we knew was going to be great.  we ordered the veggie flat bread for an appetizer, french onion burgers and we even did cheesecake in a jar for dessert (which is rare anywhere... dessert that is).  the veggie flat bread is soooo good, the flavors are just incredible and they derive from the natural flavor of the veggies.   so the main course came and we realized the bread was a little stale, strange, but not a big deal... we let our server know and she immediately took action to correct the issue.  we were pretty calm about the situation, we had never had a problem at st francis before.  as it turns out, they purchased a new bread rack and it was close to the oven, unfortunately as we found out, the oven was also drying out the bread on the rack.  our server said she informed the executive chef who was said to have started looking at the bread and realized that the oven was doing a real number on the bread.  she said that the chef was taking corrective action and was sorry for the issue.  not a problem for us, we were happy that they were taking care of our order and making sure it did not happen again.    i have had bad experiences before, the difference between those experiences and my experience at st francis is worlds apart because the staff reacted immediately, they seem to care about what they do and the food that they serve.  anyone can tell me they are very sorry, but between saying the words and fixing the problem are real actions; notification of an issue, understanding what caused the issue, reviewing food that has not been sent out of the kitchen, addressing the concerned customer and checking to see if other customers were affected by sending the servers out to see if everything tasted ok.  not just words... actions.    go to this wonderful restaurant, embrace the relaxed atmosphere and enjoy their food.",1
"it started two weeks ago when i purchased my ticket from their window.  i was charged $2.50 for a service fee.  what service was provided?  all i received was a ticket and it wasn't a real ticket.  it was simply a standard receipt.  when i go grocery shopping or go to any store i get the same thing without being charged a ""service fee"".  at the club i was treated to a two drink minimum.  i ended up with two bottles of blue moon for $12.  that's not a typo.  you read that correctly.  $12 for two bottles of blue moon.  a guy sitting across the table from me said he didn't drink alcohol and was offered a bottomless coke for $13.  the server was obnoxious, took too long to bring out my drinks and irritated myself and the folks sitting around me.  during the act the server came around trying to sell shots on special.  why were we interrupted during the show?  a 15% gratuity was added automatically to my bill.  this does not sit well with me as i do not believe in standard mandatory tipping.  a tip is for good service and should not be included automatically on the bill.  besides, with good service i would have left a larger tip than what was added.   i could have lived with this and let it go but the waiter also asked each party if they would round up to 20% and leave a few extra bucks.  this was over the line and out of bounds as far as i am concerned.  the show itself was great and my review is not a reflection on the talent that performs at stand up live.  i do not enjoy, however, getting overcharged on beer and paying fees for imaginary services.",0
the market is perhaps okay.  it is however very tiny.  i was not that impressed.  did not buy anything as i did not see anything that i wanted.,0
"i agree with some of the gripes written by other yelpers. we went to see bob saget last night and it was our first time visiting stand up live.  the website mentions that parking is free for the first three hours with validation, and $2/hr after that....but doesn't really elaborate where. we had to make a second loop around the block to find the ""hidden"" parking garage entrance on 1st ave. problem is this is very limited parking. we made three loops inside looking for spaces. tip: bring your small car!! spaces are tiny! once inside my husband and i were seated in the middle row shoulder to shoulder with other couples, which wasn't so bad as we were next to nice people, but it makes it difficult to get out. our server was back and forth to the table often, but we did have one drink error which she promptly fixed, and our food went to another table by mistake. so we waited an hour to eat. the comedy was good, acoustics, bathrooms, all good so no complaints there. good opening act for bob saget.  our bill was $54 for one veggie burger, two san tan ales, and two vodka rocks. oh, and if you order vodka on the rocks your bill will say $8 for the vodka, and $2 for the rocks. no kidding. we even asked our server about it. they in fact charged us extra for the ice in my drink.  no customer finds these unnecessary and frivolous charges fair. it left me with a very negative feeling at the end of the evening.",0
"now i've been to tia rosa several times and i've always enjoyed the food and margaritas.  i specifically love the grilled peppers and onions you receive with some dishes.  that said, last time i was there, i ordered a vegetarian burro ($12....which is already quite a lot for a burro filled with beans), and asked to have some grilled peppers and onions put inside, instead of cheese....and then the grilled peppers and onions on the side instead of the beans and rice.  my burro ended up costing $18!  $3 extra for each addition of the grilled veggies.  i could have got a better tasting burrito at chipotle...actually 3 veggie burritos at chipotle for $18...and those come with peppers and onions, and guacamole!  when you spend $60 on margaritas, and another $80 on food,  i would expect them to throw in a side of vegetables.",0
"i was browsing yelp and saw all the bad reviews of aunt chiladas. i laughed because of all my bad experiences there myself.   every time i have gone there for food i have had a horrible experience. they have very limited choices for vegetarians. now, i understand mexican food is not vegetarian friendly. i am half mexican myself. i know refried beans and tamales are traditionally made with lard and sauces and rice often have stock in them. i am usually able to ignore it if i can't taste it. or a server will be able to offer me vegetarian options.   every time i have gone there and ordered the vegetable burrito or cheese enchilada combo, the beans tasted horrible. the last time i ordered food there, i was with a very big group of family and friends. i ordered the bean and cheese nachos. the beans tasted and horrible and i asked the server what was in the beans. he said there was bacon in it. i told him i was a vegetarian and ordered the cheese quesadilla. he informed me that there was lard in the tortilla. i told him i would stick to the chips and salsa. he told me there was lard in the chips. i asked him if there was anything without lard and he yelled at me (in front of the whole restaurant) that everything had lard in it. i sarcastically asked him if my margarita had lard in it. he smiled and said no.   to be fair, i have gone there just for drinks in the bar a few times and had a good time. the bartenders were always nice and they had good bands playing.   so imagine my horror when i found out my high school reunion was going to be at aunt chiladas. my $40 ticket included a buffet full of lard. at least 2 drink tickets were included. but i wasn't going to let a bad restaurant ruin my night of reuniting with my high school chums. so i had a good meal beforehand and hung out around the bar all night. the bar staff was great and i had a wonderful time. :)",0
"i was so excited to see a potbelly sandwich shop was opening up in phoenix.  i had grabbed a delicious sandwich from potbelly many times while on the east coast and always loved their simple but great approach to sandwiches.  i had the ham and cheddar on multi-grain bread with mustard, tomatoes, pickles and hot peppers...it was so good!  the hot peppers sure do have a kick and really complimented the sandwich!  i recommend adding the hot peppers to any sandwich, only if you can take the heat!  if you really like the hot peppers, you can purchase your own jar for $6.95! it was their 2nd day open so some of the workers were still getting use to the feel of the place but you really cant fault them for that!  this will be a place i return!  thank you potbelly for coming to the valley of the sun!",1
"the food here is top notch, don't know where to find better chicken and waffles. i keep coming back, but there's something wrong when i have bad service over half the time.  i don't know what the deal is, but on more than one occasion we've had unpleasant waiters/waitresses. i don't ask for much at restaurants, but reflling water or asking for a couple more minutes to look at the menu should not warrant a skank face. maybe the serving staff had a bad day... multiple times... during the same week...  eh, who knows. i guess that makes it a ""legitimate"" southern experience, but regions don't excuse poor service. i suggest going for the classic combo, but don't be surprised if things go south from there...",0
"i didn't know what to expect walking in here. the misspelled name should have been a sign. the place was small and pretty full. the food was pretty good overall, except for over seasoned french fries.  my biggest dislikes were the attire and professionalism of the employees. seemed a bit inexperienced and undressed for people i want handling my food. the menu was confusing and poorly laid out.  the place had a 50's dinner feel, certainly not a ritzy upper class feel, so charging for sides separate from your burger seemed way over expensive. maybe if the place looked nicer and the staff dressed nicer i wouldn't mind paying so much. you can choose coleslaw or side salad. the coleslaw comes in a tiny little dressing cup vs. the side salad on a nice size plate. thankfully i ordered the side salad, but if i hadn't i'd complain about those serving proportions.   the place seems good for kids as they were running about.",0
"my wife and i enjoyed the 12 inch sausage and grilled vegetable pizza (grilled vegetables is definitely out of my comfort zone). the pizza tasted great, we spent $18 on this medium pizza, a little bit pricy in my opinion. they do have creative pizza selections, and cater to the wine drinkers as evident by their large wine selection and display of wine bottles in the dinning room.   i would describe the parlor as an upscale grownup retreat with a sophisticated vibe (i wouldn't bring small children here) but parking must be challenging on the weekend. the parking lot was packed on a tuesday night when i dinned there.",1
"after driving cross-country to get here, it was time for maximus to get an oil change. i looked on yelp for somewhere to go and like everyone else, was impressed with their great reviews. i was unable to go but my mom took my car for me and was very happy with their service and speed. she came back and recommended that i continue to take my car here in the future. and that is just what i've done.  i usually go on saturday afternoons and am in and out fairly quickly. the last time i went, i needed my air filter replaced too. they brought it in to show me how dusty it had gotten from all the haboobs. i would have believed them anyway, but i can see how a lot of other places would try to make some extra money telling you that you need it replaced when you don't.   they do a few other services too but i would call to ask first since they're not a full service auto shop. my boyfriend needed his brakes replaced a few months ago and he got quotes from 2 other places that said it would be $500+. he needed an oil change and of course i told him to come here. they do brake services too and did it for him for $300. they did it right then and there. we didn't have to come back or leave his car, how convenient and efficient!  the waiting room is small but clean and air conditioned. they usually have a few magazines to keep you entertained. you wont get through the whole thing anyway because they're that quick.   i'll continue to come back as long as i'm in the area and highly recommend them to anyone else in the area!",1
"i was really really looking forward to dining at benihana for lunch with my business team.  we were a few minutes late and the hostess informed us that she thought we weren't coming. what a welcome!  all 10 of us squeezed around the teppan grill and waited for our waitress. she took our drink orders and disappeared for five minutes. one of us switched seats and the waitress was completely thrown off when she returned with our beverages. what a personal touch!   we waited. and waited. and waited. had our drinks refilled, then finally the chef showed up. he complained that one of my colleagues was in the way of his food cart. he was sarcastic and condescending during the entire preparation.  the ""theatrics"" of it all were sub-par.  my memories of a joyous dining experience here were squashed.   don't be fooled--just because it's cooked in front of you doesn't qualify it as ""healthy"". everything is cooked in oil, heaps of butter, soy sauce and salt. the chicken was tough, but the sauce was deliciously spicy.   the afternoon and evening after that lunch i felt nauseous, bloated and useless. my saliva feels thick because i'm so dehydrated from the sodium and fat.    eating at benihana reinforces my commitment to eating food i can feel good about--fare that benihana does not cater to.",0
"it's not awful, but nothing really wowed me about this place. the chips and salsa are good, and their white jalapeno sauce on my chimi was great. the drinks, although huge, were pretty watered down and not alot of kick to them. probably not somewhere i would recommend to anyone for mexican food.",0
veerrrrrryyyyyyyyy dirty. i think i will buy them some clorox wipes and light bulbs for their sign out front. i made 12 u-turns trying to find this place.,0
"great western bar in old town scottsdale.  the live music is great, the beer is cold and the service is friendly.",1
"i feel like will ferrell in elf on seeing the sign for world's best cup of coffee: ""you did it! congratulations! world's best cup of coffee! great job, everybody!""  and really, the voted best sandwich in america sign is just like that.  it wasn't busy, but the girl at the counter seemed to be struggling. i overheard someone ask her what goes in a salad and her answer was ""i don't know, salads aren't my thing."" then i watched her incorrectly ring up the man in front of me, who politely pointed out she was overcharging him. eek.  i got the turkey sub, which isn't your typical deli sliced turkey, but more like the stuff you have after thanksgiving. i like it in concept, but it had a funny sweet flavor that wasn't working for me. the toppings on the sub were nothing special, and overall my sandwich didn't have much filling or flavor. i was eating at home, so i dressed it up myself.  the two stars come from the shop being tidy and the speedy service.",0
"i have been here a few times. was raining like crazy when i last went.  but, the place was still packed. we love it! the food is so very good.     we had a bit of a wait but, it is well worth it.   staff is friendly and the decor is very mexico looking, which is great!  lots of parking outside in the lot and you can even eat outside when it is not raining.",1
"a while ago my friends and i stopped by here for the very first time and i can't recall what we ordered but it was a thin crust pizza. the crust was crispy but not hard to where it tasted like cardboard. the ingredients tasted fresh and the pizza itself had tons of flavor! i loved it!   a week later, another girlfriend of mine and i wanted to go somewhere to eat. me being a pizza freak, i suggested pizza as told her that she had to try this place.  we got there and were seated. as i am sitting i look down at my empty plate and there was a freaking dead cricket on it!!! i was astonished! so we get up to leave; on our way out, we told someone and they said they'd seat us elsewhere! uhhhh no thank you, you can eat your own insect pizza!  no apology, no nothing!!",0
"the genius behind gallo blanco has opened up a new spot and we stopped by for paella!  i had been looking for a good paella since my trip to madrid and i have to admit i still miss my dish.. i will say that the mexican paella was pretty damn good! when you have great ingredients you have a shot at good food and when you marry that with this chef's touch you have success. they have similar dishes to gallo blanco but i appreciate the blend and uniqueness of plates like the español that change things up enough to make this another stop in my mexican stops.  try out the arroz con coco desert too, it was awesome!",1
"horrid.   i will occasionally determine whether i will attend a show based whether my love for the band outweighs my disdain for the clubhouse. some key points, in no particular order: staggeringly hot--i left the walkmen show early because i thought i was going to pass out. (when the band onstage complains that it's hot, they're probably not just making conversation...) horrible sound, especially if you are forced to stand in front of the speakers, which is hard to avoid. bathrooms? stifling, inadequate and revolting. beer sign that shines into the crowd and distracts from the acts on stage? annoying. random discarded yard sale items stored in the bar area? really? ever heard of a storage room? the fact that you have to stand by the sticky-floored bar area far away from the stage if you're drinking? ridiculous.   why do bands play here? one of the great mysteries of the universe. especially when there are places like the rhythm room nearby. the only positive thing i have to say is the guys they have staffed at the front door are always friendly.  added bonus: hope you enjoy taking your friend to the impound lot (it's across the street from tempe marketplace) because more than one of my friends has been towed from this lot before. so, if there's a sign warning you will be towed over the space you're parking in, believe it.",0
"north scottsdale is blessed to have habanero's in its' midst, and here's why..... all the other mexican food establishments in the area are corporate with little or no authenticity. mexican food in north scottsdale is pretty much styrofoamic. (is that a word? it is now). and then along came habanero's.  clearly this place is a family operation.  the menu has a nice selection and is very economically priced. fajitas are like $7, but we didn't get them. we ordered chicken nachos to start and they were wonderful. i liked that they were light on the cheese and heavy on the chicken. very tasty.  we also got blackened shrimp tacos and fish tacos.  all were excellent.  my little guy got the kid's cheese quesedella and he was happy. the tacos had great flavor. the bill was very low. keep up the good work and try this place before it gets packed.",1
"nowhere inspires my wrath more than tempe marketplace, except maybe a super walmart parking lot. but i think they're building one of those here, too. add in a babies 'r' us and you'd hit the slit-my-wrists trifecta.  kabuki would probably get three stars from me if it weren't located in the midst of this fakey-fake ""urban experience"" mall bullshit. but it is, so it doesn't.  plus, they make their iced tea with tap water and it tastes like shit.   but coworkers looooove lunching at tempe marketplace. it's close to the office, and it's easy to drive and park there (never mind that we could walk to mill ave.) so ok, fine. i'm game, unless it's maria maria.  i've been here twice -- once for lunch and once for happy hour. well, we tried to go for happy hour. it ends at 6:00. fuck you, too, kabuki. i work too late for that bullshit.   next time i'll just go to ra, where i might get severely injured eardrums from the ear-splitting club music bullshit. but at least they have cheap hh prices 'til 7:00. and they're on my drunk bus route home.",0
"my mom was raving about the grilled artichoke app she had here & said my hubby & i had to join her & my dad for dinner sometime. we went on friday night at 7:30. the place wasn't busy but it wasn't dead either. the decor is pretty dated & not really my style, but i did like the taller booths for added privacy.   my dad started off with a martini (which is so unlike him), my hubby opted for an appletini, i decided to try the cowboy sangria & my mom got a virgin pina colada. the boys enjoyed their martinis (hard to mess those up), mom also enjoyed her pina colada & my sangria was pretty good (too many seeds from the blackberries though). my hubby & i also tried their cranberry iced tea, he didn't like it but i did & drank both of ours. the bread & butter they bring out is yummy, i believe it was a pumpernickel. for an app we tried the grilled artichokes my mom kept talking up (she even ordered 1 to have with her entree, so that's 3 total!). 3 halves came on 1 order with a couple mayo-based dipping sauces, all i tasted was the mayo so i didn't care for them. the artichokes were pretty good but the server who brought them out told us that they grill them ahead of time & then microwave them before they bring them out, ew. my parents shared the steak & lobster special, dad chose the 8oz top sirloin (med-rare) & upgraded to the 9-10oz lobster tail for $3 more. for sides they chose the wedge salad & baked potato. hubby went with the steak & seafood & had the filet mignon (med) with fried shrimp, for sides he chose the wild rice & broccoli. i decided on the 6oz bacon wrapped filet mignon (med-rare), with the garlic mashed potatoes & broccoli. the lobster was bland & needed seasoning, the sides were all generic tasting & my steak was very rare (dad's was also but he enjoys bloody red, i prefer more of a pink). for dessert we all split the chocolate fudge cake. it was seriously enough for 6 people it was huge, but pretty good.   total (not including tip) was about $160, which isn't bad considering all the food & drinks we ordered, but the food was boring & tasteless. service was great though, which is why i gave 2 stars, the food deserved only 1!",0
"i'm not a vegetarian, but who can honestly resist any manner of hash slung by a cult? a cult right around the corner!!!  you dont even have to travel to california.  i came in with a good attitude, ready to acknowledge ( if not worship outright) all appropriate deities - but left a bewildered non believer.    we endured baffling service, and it pains me to say it, because there was not a hint of rudeness. just communication obstacles that i suspect involved more than language. to make a long story short, we had no idea what we ordered, despite numerous attempts to probe our waitress for such rudimentary information.  it was comic, really, until the food arrived.   my mother's vietnamese entree was more a greek tragedy of inedibly chewy mock chicken (she had asked several times for something easy to chew). mine was better, but i've forgotten what it was.  the seventh heaven salad was ok (more like third or fourth heaven) and we both liked the cup of complimentary chicken soup. that was a nice touch, and something we could all understand.   it took several minutes to communicate that we wanted a knife. i ordered  thai iced tea, which unbeknownst to me was 'code' for ice water. it's hard to get too mad though.  despite the confusion, it's about the cheapest sit down restaurant around.  people seemed nice, in an interplanetary way. we had what amounted to a disappointing pot luck, and the service was extraordinarily weird.   bon appetit !!",0
"silly name, friendly staff, small interior, generous portion, fresh flavorful ingredients, good value for the money. i had the gordon's wrap off the to-go menu - seasoned chicken (thigh?), lettuce, tomato, cucumber, potato salad wrapped in a tortilla. it came out within a few minutes. only downside was that it was a bit messy and falling apart with all that goodness contained by a thin tortilla, but quite tasty! i couldn't imagine staying for a sit-down meal because as others have mentioned it feels more like a carry-out place, but i may have to try it next time. oh, and they have signs up saying they are addressing concerns about the wait times for orders which i think shows they care. good for them -hope it works.",1
"glad to have found a dope local spot for a gyro. i finally checked this spot out for lunch and am happy as a clam. caled in my order and was ready in about 10 minute. i got the gyro pita with feta, onions and tomato. it comes with a side, so i went with fries. next time, i think i'll try the salad or potato salad. the gyro was perfect. great grilled pita, super good tzatziki (sp?) and just the right amount of flavorful gyro meat/veggies. the fries were bland and soggy, but that didn't bother me that much. i saw a ton of other stuff on the menu that i can't wait to try. can't wait to go back.  ***parking*** i found it super easy to park on the east side of central on garfield and pop a quarter in the meter to just walk across, that's probably the easiest way to handle it",1
"the best burger in town. hands down. life changing even.  our fav burger place was zinburger. that has now been overtaken by this little gem. customer service is amazing!  the tacos, and shakes are beyond and this is my husband and i'd new favorite place to treat ourselves.",1
"first let me start off by saying i say i don't go here willingly and go when the group of people i am with want to go. ok, ok, i am a sheep. this place just goes against everything that is right in this world.   getting an overpriced drink here is like a herculean task. there are always about 5-6 people deep around the entire bar waiting to get a drink. so you have to stand in the major thoroughfare in the hopes of getting drunk enough to somewhat enjoy yourself.  whilst standing there you get bumped into by drunk bachelorettes, db's, and out of towners who think this place is the tits.  i mean that spells fun in my book.  i have never eaten the food here, save the cotton candy.  so i don't know if it is any good.  the one redeeming quality is that there is no cover and the line is never very long, so you can come and go as you please without having to have the tell tale stamp the next morning.  oh, don't get me started on the bull!",0
"sauce is another restaurant that i really want to like more, but just can't get any enthusiasm for every time i go there.  the two star rating is perfect for this place.  it's ""meh"".  always just ""meh"".  it's never amazing, it's never terrible.  even this review is gonna end up being ""meh"" simply because there's just nothing to say about the place.  if you're looking for something to eat that costs just a bit more than it's worth and leaves you feeling just a little unsatisfied, well then, sauce is for you.",0
"the performance was mediocre, we had a tough time obtaining water.  the food was overpriced compared to what it was. the quality i got wasn't worth the price.",0
"a generic name for a generic chain of generic italian food.  there is a hint of greek flavor in some of their dishes, due to a certain type of greek cheese used in some of the pastas, but other than that, the dishes we had were just ok, nothing too special.  their redeeming quality is that entrees include a drink, soup or salad, and dessert.  entrees will run you around 11-15 dollars.",0
"i've never, ever used the word ""meh,"" but i have to for this place.  it's really cute, decorated nicely and the waitstaff was great, if a bit slow.  fresh homemade tortilla chips and salsa were the key to my enjoyment of the food here.  i pigged out on them!  julia and i were in that ""i'm so hungry i'm cranky"" mood, so i stuffed my face with the chips forever.  fresh baskets were brought often, as well as each of us getting our own salsa bowl.  oh, and a complimentary bowl of guac can't hurt, either! then the entree came.  i was wanting ooey-gooey, cheese-smothered enchiladas.  i got the mushroom and spinach.  it came with a side of black beans and rice.  the enchiladas were made properly: the tortillas were soft-fried properly before adding the fillings.  but, not a lot of stuffing!  a few mushrooms, a few leaves of lettuce and that's pretty much it.  they were ""covered"" in a green sauce.  barely covered in green sauce.  i was disappointed, to say the least.  the rice?  nothing fancy.  the beans?  meh! the only thing that saved my meal was the company (julia and dossty!) and the never-ending supply of chips.   i probably won't go back.  mariscos playa hermosa is right near there and i'd make that drive anyday!",0
"cadillac ranch seems like the scottsdale away from scottsdale. i've been here a few times and the crowd has always seemed stuck up.  i can't comment on the food as i've never tried it... so all i'm commenting on is the bar hoppers and the bar tenders.  the bar staff was nice one time... but i think it was just because i went there when it was slow and they (she) would come talk to me. however, the other time i went i may as well jumped behind the bar and made my drink myself... i'm not even sure they would have noticed. maybe this isn't a slam to the bartenders themselves as maybe they were understaffed... as it was to the owners.   i dunno... i just haven't had the best time here.",0
"meh.  my standards for quality froyo are high since i frequent yogurtology (shea and scottsdale), yogurtland (i'm the duke in scottsdale), and sometimes i go to mojo in tempe.   this place has ""ok"" flavors. i had the original tart, that was quite a bit tart. the toppings are ok. my friend really liked the fact that they have banana chips, but that's because we usually eat our froyo at home and we were far away from home, and she didn't have to use her personal stash.   since it made her happy, i gave this place an extra star. i'm cool like that.  hmm...let's see. they have a snow machine. not really sure what this is for. it seems out of place.   it's far from my house, and not really worth my drive. i guess if it was by my house, and i had no other options, i'd frequent this business.   this is the one time, and one time only that i will say this.....thank god, i live in old town scottsdale.",0
"ah,cibo. i was really expecting to be won over by this place and would have been if it wasn't for the horrible service from our waiter, james. drinks and appetizers were lovely, so we asked james for pizza recommendations. he recommended the di notte and the capriccosa. initially, i was put off by the artichokes listed on the capricossa, but after a quick consultation with my boyfriend, we decided it would be fine and followed those recommendations. our pizzas arrived, the di notte and vegetariana. wait, what?  we left the vegetariana untouched and called james over to correct the mistake. he caused a big, loud and embarrassing scene, presenting as defensive and aggressive as he raised his voice and refused to correct the error. he insisted that we had ordered the vegetariana because we didn't want the artichokes on the capricossa. when we pointed out there were artichokes on the vegetariana and that it wasnt our pizza, james said, ""well, they're only on one quadrant of the pizza. you want me to pick them off for you?""  when there is a table of 12 to verify a story, and two costumers have a different version of the event than the server, i think it's time to admit the mistake and move on. i was shocked by his behavior and apparently so was some of the other staff as they came over to apologize for his rudeness. i have never been treated so poorly in a restaurant before, which is not something i had ever expected to say about cibo.  the food and ambiance were wonderful, but if service is poor, it ruins the experience and makes me reluctant to spend money here again. maybe i'd consider if we could get melissa as our waitress, who remained sweet and attentive and made efforts from the cash bar to make us feel welcome again. service is such a key element in a restaurant and our server was entirely blind to this fact--although i guess it didn't matter much to him since his gratuity was already added in.",0
"hands down, crudo is one of my favorite restaurants in phoenix.    everything on their menu is phenomenal. i highly recommend the ahi and the albacore; the fish is so fresh and delicious that i'm practically salivating just thinking about it.    i've eaten in the restaurant several times as well as sitting at the bar for happy hour.  their bartender micah has got to be one of the best mixologists in phoenix, and will blow your mind with some amazing creations.  there's been many times that i've asked him to surprise me with a drink, and he's put together some truly delicious off-menu cocktails.   i really don't have enough good things to say about this restaurant.  i took my mother here once when she was visiting from san diego, and she now insists that we go here every time she's in town.  so if you haven't been yet, go!",1
awesome beer selection!!  nice job on the taps mellow mushroom!  why did the waiter abandon us and make us wait 20 minutes to be able to pay and leave once we told him we were done?,0
"more than a year ago i wrote a review about lucille's and i wasn't impressed. this weekend i made my first re-visit since writing that review. this time it was friday night with ebony k., her friend, and her friend's parents. the restaurant was accommodating to changing the original reservation from 3 to 5, and we were seated quickly.  overall the food was excellent - you can read about it in ebony's review, but i will say my chicken was excellent. as a side i ordered the sweet mashed potatoes (which everyone ordered). as a tip it is mashed sweet potatoes and not some type of sweet mashed potatoes. also i went with the cheesy grits - and they were that. the chicken was moist and had a great flavor. everything about the food and the atmosphere was excellent and much improved from my first visit (but i still didn't eat the watermelon slice)....  one thing that was a little below the food was the service. while the staff was very friendly, they did appear to be a bit slow. we asked for vinegar and for hot sauce; we asked for hot water for coffee; we asked for diet coke after the tea was weak. each of these requests had to be repeated twice.   i have to say, i was more impressed - the atmosphere, the company, the food was all excellent. a little less with the multiple repeat requests and it will be excellent. and thanks to ebony k. for getting me to give lucille's a second chance.",1
"i had two gift certificates to this place so we tried it.  i wasn't excited after reading the reviews but it is like watching a movie someone says is bad.  you really want it to be better than it is.  the ambiance is very stale.  my husband actually said it smelled ""old"".   we were the youngest people in there other than the staff by 25 or 30 years.  the manager was incredibly friendly which was a plus but our server was very slow.  the food tasted like cafeteria food very average.  my husband had a steak on onion rings and i had coconut shrimp each right around $20 a plate.  they serve a lot of food you could easily share an entree.",0
"if i was reviewing only the sandwiches here i'd give them a 5 star review! the sandwiches here are the best. they make them with super fresh, the breads are great, and they simply put together great combinations of ingredients. you cannot go wrong with the sandwich option. the pastries are also fantastic! everything from the scones to muffins are delicious!   unfortunately, the breakfast burritos and coffee are just mediocre (ironic when it is called the coffee shop).  my recommendation is to come here for lunch. it is a wonderful spot for lunchtime!",1
